year,country,scale
1996,Philippines,5.6
1996,Philippines,5.7
1996,Philippines,5.6
1996,PapuaNewGuinea,5.5
1996,Philippines,5.6
1996,Nicaragua,5.5
1996,Philippines,6.3
1996,Philippines,6.4
1996,RussianFederation,5.8
1996,Canada,6.1
1996,Canada,5.5
1996,Cyprus,6.8
1996,Cyprus,5.6
1996,Cyprus,5.5
1996,Indonesia,6.2
1996,SolomonIslands,6.0
1996,SolomonIslands,5.7
1996,SolomonIslands,5.5
1996,PapuaNewGuinea,5.8
1996,SolomonIslands,6.8
1996,Philippines,5.8
1996,Japan,6.6
1996,Indonesia,5.5
1996,Japan,6.7
1996,Fiji,6.9
1996,UnitedStatesofAmerica,5.5
1996,RussianFederation,6.0
1996,Philippines,5.5
1996,PapuaNewGuinea,5.7
1996,PapuaNewGuinea,5.5
1996,Indonesia,5.5
1996,Philippines,5.5
1996,Philippines,5.6
1996,Philippines,5.6
1996,Philippines,5.7
1996,Colombia,6.2
1996,NewZealand,6.8
1996,Philippines,5.8
1996,Japan,6.5
1996,Philippines,6.0
1996,NewZealand,6.0
1996,Myanmar,5.8
1996,Peru,7.7
1996,Peru,5.5
1996,Peru,5.5
1996,Peru,6.0
1996,Peru,6.2
1996,Peru,5.6
1996,Peru,5.8
1996,Tonga,6.0
1996,Peru,5.6
1996,Tonga,5.8
1996,Tonga,5.5
1996,Nicaragua,5.8
1996,Tonga,5.9
1996,India,6.9
1996,Japan,6.0
1996,Philippines,5.7
1996,China,5.5
1996,Philippines,5.6
1996,Philippines,5.7
1996,PapuaNewGuinea,5.6
1996,Argentina,5.5
1996,NewZealand,6.0
1996,Japan,6.7
1996,Guatemala,5.5
1996,Indonesia,5.9
1996,Brazil,6.6
1996,Indonesia,5.7
1996,ElSalvador,5.5
1996,Japan,6.5
1996,Tonga,5.5
1996,PapuaNewGuinea,5.6
1996,Indonesia,6.2
1996,Indonesia,5.6
1996,Indonesia,5.9
1996,PapuaNewGuinea,5.5
1996,Mexico,6.3
1997,Indonesia,5.6
1997,Tonga,5.9
1997,KyrgyzRepublic,5.6
1997,Mexico,7.2
1997,Indonesia,6.1
1997,Japan,6.2
1997,Philippines,5.7
1997,China,5.9
1997,China,5.7
1997,Turkey,5.5
1997,Bolivia,7.1
1997,Vanuatu,6.1
1997,Iran,6.5
1997,Tonga,6.4
1997,Peru,6.0
1997,RussianFederation,5.7
1997,Indonesia,5.7
1997,Colombia,5.6
1997,Japan,5.9
1997,RussianFederation,6.0
1997,Pakistan,7.1
1997,Pakistan,6.4
1997,RussianFederation,5.6
1997,Iran,6.0
1997,Pakistan,5.5
1997,Tonga,5.6
1997,Tonga,5.5
1997,Chile,6.1
1997,NewZealand,5.9
1997,Philippines,5.5
1997,Philippines,6.9
1997,PapuaNewGuinea,5.5
1997,Indonesia,6.3
1997,Pakistan,5.7
1997,SolomonIslands,5.5
1997,Brazil,5.9
1997,UnitedStatesofAmerica,6.7
1997,Japan,6.0
1997,Indonesia,5.6
1997,Panama,6.0
1997,Chile,6.0
1997,Chile,6.1
1997,TrinidadandTobago,6.0
1997,PapuaNewGuinea,6.4
1997,China,5.7
1997,China,5.8
1997,Indonesia,5.5
1997,Philippines,5.6
1997,China,6.1
1997,NewZealand,5.8
1997,China,5.6
1997,Vanuatu,7.7
1997,Vanuatu,5.6
1997,Vanuatu,6.1
1997,Vanuatu,5.6
1997,Indonesia,5.5
1997,Indonesia,5.7
1997,TrinidadandTobago,6.7
1997,TrinidadandTobago,5.7
1997,Vanuatu,5.6
1997,Vanuatu,5.5
1997,Vanuatu,5.8
1997,NorthernMarianaIslands,6.5
1997,RussianFederation,5.7
1997,RussianFederation,5.6
1997,Vanuatu,5.9
1997,NewZealand,6.9
1997,India,5.7
1997,UnitedStatesofAmerica,5.9
1997,Guam,5.9
1997,Iran,7.2
1997,Vanuatu,5.6
1997,Japan,5.8
1997,Philippines,5.7
1997,Japan,5.9
1997,Afghanistan,6.4
1997,France,5.8
1997,Panama,5.6
1997,Vanuatu,6.7
1997,Fiji,5.8
1997,India,5.6
1997,Mexico,6.5
1997,Philippines,5.9
1997,Japan,5.5
1997,Tonga,6.3
1997,SouthGeorgiaandtheSouthSandwichIslands,6.0
1997,France,5.8
1997,Tonga,5.5
1997,PapuaNewGuinea,6.0
1997,UnitedStatesofAmerica,6.3
1997,Fiji,5.6
1997,Indonesia,6.3
1997,Tonga,5.6
1997,Japan,5.6
1997,Iran,5.7
1997,Portugal,5.7
1997,Peru,5.6
1997,Chile,6.8
1997,Honduras,5.6
1997,Chile,5.5
1997,PapuaNewGuinea,5.5
1997,Indonesia,5.7
1997,UnitedStatesofAmerica,5.6
1997,Venezuela,7.0
1997,Chile,5.7
1997,Indonesia,5.8
1997,RussianFederation,6.0
1997,Chile,5.7
1997,Mexico,6.7
1997,UnitedStatesofAmerica,5.9
1997,Argentina,6.0
1997,Chile,5.7
1997,Chile,5.9
1997,Chile,5.9
1997,Chile,5.6
1997,Chile,6.2
1997,Indonesia,5.8
1997,Tonga,5.9
1997,Tonga,5.8
1997,Fiji,6.6
1997,Australia,6.2
1997,Japan,6.0
1997,Vanuatu,5.8
1997,Indonesia,5.8
1997,PapuaNewGuinea,5.8
1997,Tonga,6.4
1997,PapuaNewGuinea,6.5
1997,NorthernMarianaIslands,5.5
1997,Colombia,6.8
1997,PapuaNewGuinea,5.5
1997,PapuaNewGuinea,5.6
1997,Tonga,5.9
1997,Philippines,5.9
1997,Indonesia,5.9
1997,NewZealand,7.0
1997,Congo,5.7
1997,Italy,5.8
1997,Indonesia,5.9
1997,Indonesia,5.7
1997,Philippines,5.6
1997,Philippines,6.4
1997,Tonga,5.5
1997,SolomonIslands,6.0
1997,NewZealand,5.6
1997,SolomonIslands,5.8
1997,Greece,6.4
1997,Tonga,7.7
1997,Italy,5.6
1997,Chile,7.1
1997,Peru,5.7
1997,UnitedStatesofAmerica,6.4
1997,Fiji,5.9
1997,Tonga,5.5
1997,NewZealand,5.7
1997,Peru,7.2
1997,Chile,6.1
1997,Indonesia,6.0
1997,Chile,5.5
1997,Tonga,5.7
1997,Japan,5.7
1997,China,7.5
1997,ElSalvador,6.3
1997,Japan,6.1
1997,Greece,5.7
1997,Japan,5.9
1997,Vanuatu,7.0
1997,Greece,6.6
1997,NewZealand,5.6
1997,India,6.0
1997,Indonesia,7.0
1997,Bolivia,6.6
1997,Indonesia,5.6
1997,Guatemala,5.8
1997,RussianFederation,7.8
1997,RussianFederation,5.6
1997,RussianFederation,7.3
1997,RussianFederation,5.8
1997,RussianFederation,6.4
1997,RussianFederation,6.2
1997,RussianFederation,5.5
1997,RussianFederation,5.6
1997,RussianFederation,5.5
1997,RussianFederation,6.0
1997,RussianFederation,5.7
1997,RussianFederation,5.5
1997,RussianFederation,6.1
1997,Colombia,6.3
1997,PapuaNewGuinea,5.8
1997,Mexico,5.8
1997,PapuaNewGuinea,5.5
1997,UnitedStatesofAmerica,6.6
1997,Afghanistan,6.2
1997,Indonesia,5.5
1997,ElSalvador,5.8
1997,NorthernMarianaIslands,5.6
1997,PapuaNewGuinea,7.2
1997,Guatemala,5.9
1997,Guatemala,5.6
1997,Tonga,5.7
1997,Myanmar,5.5
1998,Japan,6.3
1998,PapuaNewGuinea,5.6
1998,UnitedStatesofAmerica,5.6
1998,France,7.5
1998,China,5.5
1998,Peru,6.1
1998,Guatemala,6.6
1998,Chile,6.6
1998,Fiji,6.7
1998,Indonesia,5.5
1998,Fiji,6.5
1998,Fiji,5.7
1998,PapuaNewGuinea,5.7
1998,RussianFederation,5.5
1998,UnitedStatesofAmerica,5.7
1998,NewZealand,5.7
1998,Fiji,5.8
1998,Chile,7.1
1998,Japan,5.6
1998,Mexico,6.3
1998,Afghanistan,5.7
1998,Japan,5.8
1998,Japan,6.4
1998,Vanuatu,5.7
1998,Peru,5.7
1998,Indonesia,6.5
1998,Afghanistan,6.3
1998,Vanuatu,5.6
1998,Guatemala,6.0
1998,Philippines,5.5
1998,Iran,6.6
1998,Tonga,5.6
1998,Afghanistan,5.7
1998,Indonesia,5.6
1998,Fiji,7.2
1998,Fiji,5.5
1998,Indonesia,7.0
1998,Peru,6.6
1998,Iran,5.5
1998,Tonga,6.1
1998,Peru,5.5
1998,Tonga,6.0
1998,RussianFederation,5.6
1998,Mexico,5.8
1998,Vanuatu,5.5
1998,Indonesia,6.0
1998,Philippines,5.5
1998,Guatemala,6.3
1998,PapuaNewGuinea,6.6
1998,Japan,5.8
1998,NorthernMarianaIslands,5.9
1998,Fiji,6.9
1998,Indonesia,6.6
1998,Bolivia,6.6
1998,Bolivia,5.5
1998,Philippines,5.9
1998,PapuaNewGuinea,5.9
1998,RussianFederation,5.8
1998,RussianFederation,5.5
1998,Afghanistan,6.5
1998,Japan,6.0
1998,RussianFederation,6.4
1998,Japan,5.6
1998,Argentina,5.7
1998,Mexico,6.2
1998,PapuaNewGuinea,5.5
1998,Japan,5.5
1998,Chile,5.7
1998,NewZealand,5.8
1998,Turkey,6.2
1998,Portugal,6.1
1998,Azerbaijan,5.8
1998,NewZealand,6.9
1998,UnitedStatesofAmerica,6.1
1998,SolomonIslands,7.0
1998,PapuaNewGuinea,7.0
1998,PapuaNewGuinea,6.2
1998,PapuaNewGuinea,5.9
1998,Vanuatu,6.0
1998,Tonga,5.9
1998,China,5.5
1998,Philippines,6.0
1998,Vanuatu,6.2
1998,Chile,6.4
1998,Indonesia,6.7
1998,Vanuatu,5.9
1998,Vanuatu,5.8
1998,Ecuador,7.2
1998,India,5.8
1998,SolomonIslands,5.5
1998,Japan,7.1
1998,UnitedStatesofAmerica,6.1
1998,Philippines,5.8
1998,China,5.6
1998,China,6.3
1998,Indonesia,6.0
1998,SouthGeorgiaandtheSouthSandwichIslands,5.8
1998,Canada,6.0
1998,Indonesia,6.8
1998,Japan,5.6
1998,Chile,6.5
1998,Nepal,6.0
1998,PapuaNewGuinea,5.6
1998,Guam,5.6
1998,UnitedStatesofAmerica,6.0
1998,PapuaNewGuinea,6.2
1998,Indonesia,5.7
1998,Vanuatu,6.3
1998,Indonesia,6.5
1998,Indonesia,6.0
1998,Vanuatu,5.6
1998,PapuaNewGuinea,5.6
1998,SouthGeorgiaandtheSouthSandwichIslands,5.6
1998,Japan,6.0
1998,Peru,6.1
1998,Nicaragua,5.9
1998,Indonesia,5.7
1998,Indonesia,5.9
1998,Fiji,5.7
1998,PapuaNewGuinea,5.5
1998,Vanuatu,5.7
1998,Indonesia,5.6
1998,Indonesia,6.5
1998,Fiji,5.5
1998,Philippines,5.7
1998,Indonesia,6.3
1998,Indonesia,6.7
1998,Indonesia,7.0
1998,Vanuatu,5.8
1998,Tonga,6.2
1998,Panama,5.5
1998,Indonesia,5.8
1998,Philippines,5.5
1998,Tonga,5.9
1998,SolomonIslands,6.1
1998,Indonesia,7.7
1998,PapuaNewGuinea,5.5
1998,UnitedStatesofAmerica,5.6
1998,Indonesia,6.6
1998,Indonesia,5.5
1998,Chile,5.8
1998,Vanuatu,5.8
1998,Japan,5.9
1998,Indonesia,6.0
1998,Indonesia,5.8
1998,Tonga,6.8
1999,Vanuatu,5.5
1999,Tonga,5.8
1999,Japan,5.7
1999,PapuaNewGuinea,5.9
1999,Vanuatu,5.5
1999,PapuaNewGuinea,7.0
1999,Japan,5.6
1999,Japan,6.3
1999,Tonga,6.0
1999,Fiji,5.5
1999,Colombia,6.1
1999,PapuaNewGuinea,5.7
1999,Panama,5.5
1999,UnitedStatesofAmerica,6.6
1999,PapuaNewGuinea,6.3
1999,Fiji,5.7
1999,RussianFederation,5.5
1999,Tonga,6.2
1999,Indonesia,5.6
1999,PapuaNewGuinea,5.5
1999,Indonesia,5.6
1999,Vanuatu,5.7
1999,Philippines,5.8
1999,Vanuatu,7.3
1999,PapuaNewGuinea,5.7
1999,Afghanistan,5.9
1999,PapuaNewGuinea,6.2
1999,Vanuatu,5.8
1999,Indonesia,5.5
1999,Vanuatu,6.4
1999,Japan,5.7
1999,Indonesia,5.9
1999,RussianFederation,5.7
1999,Japan,5.7
1999,Chile,5.7
1999,Iran,6.6
1999,Iran,5.6
1999,Philippines,7.1
1999,Chile,5.5
1999,Argentina,5.8
1999,Philippines,5.7
1999,Fiji,6.0
1999,RussianFederation,5.5
1999,RussianFederation,5.5
1999,RussianFederation,6.9
1999,Indonesia,5.6
1999,Japan,5.7
1999,UnitedStatesofAmerica,6.9
1999,RussianFederation,5.7
1999,RussianFederation,5.7
1999,Indonesia,5.5
1999,India,6.5
1999,Venezuela,5.5
1999,Panama,6.3
1999,PapuaNewGuinea,6.1
1999,Vanuatu,6.1
1999,Peru,6.8
1999,Honduras,5.8
1999,PapuaNewGuinea,7.4
1999,PapuaNewGuinea,6.3
1999,China,7.1
1999,PapuaNewGuinea,5.9
1999,Vanuatu,5.7
1999,Tonga,6.8
1999,PapuaNewGuinea,5.6
1999,NewZealand,6.4
1999,Guam,5.5
1999,Ecuador,5.9
1999,Japan,5.7
1999,UnitedStatesofAmerica,5.5
1999,Iran,6.1
1999,Tanzania,5.6
1999,UnitedStatesofAmerica,6.1
1999,RussianFederation,5.7
1999,Guatemala,5.9
1999,PapuaNewGuinea,7.1
1999,Japan,6.1
1999,PapuaNewGuinea,7.1
1999,Indonesia,6.3
1999,PapuaNewGuinea,6.6
1999,PapuaNewGuinea,5.9
1999,PapuaNewGuinea,5.6
1999,NewZealand,5.5
1999,Philippines,5.7
1999,Vanuatu,5.9
1999,Argentina,5.5
1999,UnitedStatesofAmerica,5.5
1999,Guatemala,6.2
1999,France,5.6
1999,Mexico,7.0
1999,Tonga,5.6
1999,Tonga,5.6
1999,Indonesia,6.4
1999,Afghanistan,5.5
1999,Mexico,6.2
1999,Fiji,5.9
1999,UnitedStatesofAmerica,5.6
1999,Japan,5.9
1999,RussianFederation,5.9
1999,PapuaNewGuinea,6.2
1999,Honduras,6.7
1999,NewZealand,6.4
1999,PapuaNewGuinea,6.1
1999,NewZealand,5.9
1999,NewZealand,6.3
1999,NewZealand,6.5
1999,UnitedStatesofAmerica,5.8
1999,Ecuador,5.6
1999,RussianFederation,5.8
1999,Indonesia,6.1
1999,UnitedStatesofAmerica,5.6
1999,Indonesia,6.4
1999,Turkey,7.6
1999,NewZealand,5.5
1999,CostaRica,6.9
1999,CostaRica,5.5
1999,Chile,6.4
1999,Vanuatu,6.5
1999,Philippines,5.7
1999,PapuaNewGuinea,6.0
1999,PapuaNewGuinea,5.5
1999,Ecuador,6.1
1999,Greece,5.8
1999,RussianFederation,5.5
1999,NewZealand,5.6
1999,Turkey,5.6
1999,SouthGeorgiaandtheSouthSandwichIslands,5.5
1999,Bolivia,6.4
1999,Vanuatu,6.2
1999,RussianFederation,5.9
1999,Vanuatu,5.7
1999,RussianFederation,5.6
1999,PapuaNewGuinea,5.7
1999,Taiwan,7.7
1999,Taiwan,6.1
1999,Taiwan,6.3
1999,Taiwan,6.1
1999,Taiwan,6.2
1999,Taiwan,6.4
1999,Taiwan,6.4
1999,Taiwan,5.6
1999,Taiwan,6.5
1999,RussianFederation,6.0
1999,Mexico,7.5
1999,Indonesia,5.5
1999,Tonga,5.6
1999,Indonesia,5.9
1999,UnitedStatesofAmerica,6.4
1999,UnitedStatesofAmerica,7.2
1999,SouthGeorgiaandtheSouthSandwichIslands,6.3
1999,Indonesia,5.5
1999,Taiwan,5.6
1999,PapuaNewGuinea,6.2
1999,RussianFederation,5.8
1999,Tonga,5.7
1999,NewZealand,5.9
1999,Taiwan,6.2
1999,Afghanistan,6.5
1999,RussianFederation,6.0
1999,Indonesia,6.0
1999,Turkey,7.2
1999,Turkey,5.5
1999,UnitedStatesofAmerica,5.7
1999,PapuaNewGuinea,6.9
1999,PapuaNewGuinea,6.2
1999,PapuaNewGuinea,5.5
1999,Indonesia,5.8
1999,PapuaNewGuinea,5.7
1999,PapuaNewGuinea,7.0
1999,Chile,5.7
1999,Indonesia,5.5
1999,RussianFederation,5.8
1999,NewZealand,5.8
1999,Vanuatu,7.4
1999,Vanuatu,5.7
1999,RussianFederation,5.6
1999,Vanuatu,5.5
1999,Vanuatu,5.6
1999,Peru,5.7
1999,PapuaNewGuinea,5.7
1999,Chile,6.5
1999,France,5.6
1999,Fiji,5.6
1999,Honduras,6.2
1999,UnitedStatesofAmerica,7.0
1999,UnitedStatesofAmerica,5.6
1999,UnitedStatesofAmerica,6.4
1999,Tonga,6.3
1999,SolomonIslands,6.0
1999,PapuaNewGuinea,6.3
1999,Vanuatu,5.5
1999,Philippines,7.3
1999,Guatemala,5.5
1999,Indonesia,5.7
1999,Indonesia,5.5
1999,PapuaNewGuinea,6.2
1999,Indonesia,6.1
1999,Guam,5.9
1999,Indonesia,5.7
1999,PapuaNewGuinea,5.5
1999,Indonesia,6.4
1999,SolomonIslands,5.8
1999,SolomonIslands,5.7
1999,Mexico,5.7
1999,SolomonIslands,6.9
1999,SolomonIslands,5.6
1999,SolomonIslands,6.1
2000,UnitedStatesofAmerica,5.8
2000,SolomonIslands,6.1
2000,UnitedStatesofAmerica,6.1
2000,Philippines,6.2
2000,SolomonIslands,6.4
2000,Chile,6.3
2000,Tonga,7.2
2000,Fiji,6.2
2000,China,5.9
2000,Fiji,6.0
2000,NewZealand,5.8
2000,France,5.8
2000,Afghanistan,5.9
2000,Tonga,6.2
2000,RussianFederation,6.8
2000,Japan,6.0
2000,PapuaNewGuinea,6.6
2000,Tonga,5.9
2000,PapuaNewGuinea,5.8
2000,RussianFederation,6.0
2000,NorthernMarianaIslands,5.8
2000,SolomonIslands,5.9
2000,Guam,6.2
2000,Panama,6.1
2000,Fiji,5.9
2000,Vanuatu,6.0
2000,Fiji,5.8
2000,Indonesia,6.3
2000,PapuaNewGuinea,6.5
2000,Mexico,6.3
2000,UnitedStatesofAmerica,5.9
2000,Indonesia,5.9
2000,Indonesia,6.1
2000,NewZealand,5.8
2000,Philippines,5.8
2000,Tonga,5.9
2000,UnitedStatesofAmerica,6.0
2000,Argentina,6.9
2000,Argentina,6.0
2000,PapuaNewGuinea,5.9
2000,Indonesia,7.5
2000,Fiji,6.4
2000,SolomonIslands,6.3
2000,PapuaNewGuinea,6.1
2000,Argentina,7.2
2000,Afghanistan,6.2
2000,Indonesia,6.2
2000,UnitedStatesofAmerica,5.8
2000,Japan,6.1
2000,Turkey,6.0
2000,Indonesia,6.2
2000,Japan,6.3
2000,Indonesia,6.7
2000,PapuaNewGuinea,6.3
2000,Argentina,5.8
2000,Iceland,6.5
2000,Guam,5.8
2000,Japan,5.8
2000,Indonesia,5.9
2000,Philippines,6.4
2000,PapuaNewGuinea,6.6
2000,CostaRica,6.4
2000,Mexico,5.8
2000,Japan,6.5
2000,SolomonIslands,6.6
2000,Japan,7.3
2000,Mexico,6.5
2000,RussianFederation,5.8
2000,Indonesia,6.0
2000,China,6.1
2000,Fiji,6.2
2000,Indonesia,6.2
2000,Ecuador,6.4
2000,Tanzania,6.4
2000,Vanuatu,6.9
2000,Philippines,6.1
2000,Indonesia,5.8
2000,Fiji,5.8
2000,Mexico,5.8
2000,Tonga,6.2
2000,Philippines,5.8
2000,Japan,6.0
2000,Indonesia,5.9
2000,NewZealand,6.1
2000,Japan,6.0
2000,PapuaNewGuinea,8.0
2000,PapuaNewGuinea,7.8
2000,PapuaNewGuinea,5.8
2000,PapuaNewGuinea,6.3
2000,PapuaNewGuinea,5.8
2000,Chile,6.3
2000,UnitedStatesofAmerica,5.8
2000,PapuaNewGuinea,6.5
2000,PapuaNewGuinea,5.8
2000,Turkey,6.0
2000,Guam,6.1
2000,PapuaNewGuinea,6.3
2000,PapuaNewGuinea,6.0
2000,PapuaNewGuinea,5.8
2001,Philippines,6.8
2001,Philippines,6.3
2001,SolomonIslands,5.9
2001,UnitedStatesofAmerica,6.9
2001,ElSalvador,5.8
2001,India,7.6
2001,ElSalvador,5.8
2001,Japan,5.8
2001,Tonga,5.8
2001,Fiji,6.0
2001,Canada,6.2
2001,Indonesia,7.0
2001,France,6.3
2001,China,5.9
2001,Australia,6.1
2001,Indonesia,6.5
2001,PapuaNewGuinea,5.8
2001,SouthGeorgiaandtheSouthSandwichIslands,6.2
2001,Japan,6.0
2001,UnitedStatesofAmerica,5.9
2001,SolomonIslands,5.8
2001,SolomonIslands,6.2
2001,RussianFederation,6.0
2001,Mexico,6.1
2001,SolomonIslands,6.2
2001,Mexico,6.3
2001,RussianFederation,6.7
2001,NewZealand,7.1
2001,Tonga,5.9
2001,Peru,8.4
2001,PapuaNewGuinea,5.9
2001,Peru,6.5
2001,Peru,7.6
2001,UnitedStatesofAmerica,5.8
2001,Indonesia,5.8
2001,Greece,6.4
2001,UnitedStatesofAmerica,6.6
2001,Japan,6.4
2001,Japan,5.9
2001,Panama,6.0
2001,Indonesia,6.1
2001,Fiji,5.8
2001,Indonesia,6.5
2001,Vanuatu,6.3
2001,Vanuatu,6.2
2001,PapuaNewGuinea,6.1
2001,RussianFederation,6.4
2001,RussianFederation,6.3
2001,Canada,6.0
2001,Guam,7.0
2001,Indonesia,5.9
2001,Indonesia,5.8
2001,Peru,5.8
2001,Vanuatu,6.1
2001,Indonesia,6.2
2001,Afghanistan,6.0
2001,Indonesia,6.0
2001,Japan,6.8
2001,SolomonIslands,5.9
2001,NewZealand,5.8
2001,Peru,5.9
2002,Vanuatu,7.2
2002,Vanuatu,6.6
2002,NorthernMarianaIslands,5.9
2002,PapuaNewGuinea,6.7
2002,Mexico,6.4
2002,Greece,6.2
2002,RussianFederation,6.1
2002,Tonga,6.2
2002,PapuaNewGuinea,6.0
2002,Turkey,6.5
2002,Turkey,5.8
2002,PapuaNewGuinea,6.2
2002,Afghanistan,7.3
2002,Philippines,5.8
2002,UnitedStatesofAmerica,5.8
2002,Afghanistan,6.1
2002,Chile,6.5
2002,Taiwan,7.1
2002,Vanuatu,5.9
2002,Mexico,6.7
2002,Chile,6.6
2002,Guam,7.0
2002,Indonesia,5.8
2002,Tonga,5.8
2002,Chile,5.9
2002,Argentina,6.0
2002,Japan,5.8
2002,Micronesia,6.0
2002,Chile,6.4
2002,Indonesia,6.5
2002,Vanuatu,6.0
2002,Japan,5.8
2002,Indonesia,5.9
2002,Japan,6.2
2002,Panama,5.9
2002,Vanuatu,5.9
2002,Indonesia,5.8
2002,Italy,5.9
2002,India,6.5
2002,Iceland,5.8
2002,PapuaNewGuinea,6.0
2002,Argentina,6.2
2002,SolomonIslands,6.2
2002,SolomonIslands,5.8
2002,SolomonIslands,5.8
2002,Indonesia,6.0
2002,Indonesia,5.8
2002,Philippines,6.0
2002,Japan,6.1
2002,Indonesia,5.9
2002,RussianFederation,6.3
2002,Fiji,6.1
2002,UnitedStatesofAmerica,6.6
2002,NewZealand,5.8
2002,PapuaNewGuinea,6.0
2002,UnitedStatesofAmerica,7.8
2002,SouthGeorgiaandtheSouthSandwichIslands,6.2
2002,SouthGeorgiaandtheSouthSandwichIslands,6.6
2002,Pakistan,6.3
2002,Tonga,5.8
2002,Indonesia,6.2
2002,PapuaNewGuinea,6.3
2002,Honduras,5.8
2002,Fiji,5.8
2002,Philippines,6.3
2003,Tonga,5.9
2003,PapuaNewGuinea,6.6
2003,SolomonIslands,7.2
2003,Guatemala,6.4
2003,Mexico,7.5
2003,PapuaNewGuinea,6.2
2003,PapuaNewGuinea,6.2
2003,Philippines,6.2
2003,UnitedStatesofAmerica,6.6
2003,Indonesia,5.9
2003,NewZealand,5.8
2003,PapuaNewGuinea,6.8
2003,Vanuatu,5.8
2003,Fiji,5.8
2003,Japan,5.8
2003,China,6.3
2003,Brazil,5.9
2003,RussianFederation,5.9
2003,Tonga,6.2
2003,NewZealand,6.7
2003,China,5.8
2003,Indonesia,6.1
2003,PapuaNewGuinea,5.8
2003,Vanuatu,6.3
2003,Fiji,5.9
2003,Japan,7.0
2003,Philippines,6.8
2003,Peru,5.9
2003,Taiwan,5.8
2003,RussianFederation,6.8
2003,Chile,6.8
2003,UnitedStatesofAmerica,6.9
2003,Philippines,5.9
2003,RussianFederation,6.7
2003,Bolivia,6.0
2003,Indonesia,6.0
2003,Iran,5.9
2003,NewZealand,7.2
2003,Vanuatu,6.0
2003,RussianFederation,6.1
2003,Tonga,6.4
2003,Indonesia,5.9
2003,Indonesia,5.8
2003,PapuaNewGuinea,5.8
2003,Japan,8.3
2003,RussianFederation,7.2
2003,RussianFederation,6.4
2003,NewZealand,6.3
2003,Indonesia,5.8
2003,Japan,5.8
2003,Philippines,6.0
2003,Japan,5.8
2003,Fiji,5.9
2003,Fiji,5.9
2003,PapuaNewGuinea,5.8
2003,Japan,7.0
2003,Japan,5.8
2003,Vanuatu,6.6
2003,NewZealand,6.0
2003,Indonesia,6.2
2003,UnitedStatesofAmerica,7.8
2003,RussianFederation,6.6
2003,UnitedStatesofAmerica,6.2
2003,Japan,6.1
2004,Indonesia,5.8
2004,France,5.8
2004,PapuaNewGuinea,6.2
2004,Tonga,6.6
2004,Panama,6.1
2004,Indonesia,7.0
2004,Indonesia,5.8
2004,Indonesia,7.3
2004,Indonesia,6.7
2004,Mexico,5.8
2004,SolomonIslands,6.0
2004,Morocco,6.3
2004,Australia,5.8
2004,NewZealand,5.8
2004,Bolivia,6.1
2004,Indonesia,6.1
2004,Vanuatu,6.1
2004,Indonesia,5.8
2004,PapuaNewGuinea,6.0
2004,France,5.8
2004,Vanuatu,6.0
2004,France,6.3
2004,SolomonIslands,5.8
2004,Philippines,5.8
2004,Iran,6.3
2004,NewZealand,6.1
2004,NewZealand,5.8
2004,Honduras,5.8
2004,RussianFederation,6.8
2004,SolomonIslands,5.8
2004,Indonesia,6.2
2004,China,6.2
2004,Indonesia,7.3
2004,Indonesia,6.5
2004,Mexico,5.8
2004,Chile,5.8
2004,Japan,7.2
2004,Japan,6.1
2004,Philippines,5.9
2004,UnitedStatesofAmerica,6.2
2004,Tonga,5.9
2004,France,5.9
2004,SouthGeorgiaandtheSouthSandwichIslands,5.8
2004,Japan,6.6
2004,Japan,6.1
2004,Japan,5.8
2004,PapuaNewGuinea,5.9
2004,RussianFederation,6.1
2004,Japan,6.3
2004,Japan,6.1
2004,SolomonIslands,5.8
2004,Argentina,5.8
2004,CostaRica,6.4
2004,Indonesia,5.8
2004,CaymanIslands,6.8
2004,Tonga,5.8
2004,Indonesia,9.0
2004,India,6.6
2004,India,6.3
2004,India,6.3
2004,Indonesia,6.0
2004,India,5.8
2005,India,5.9
2005,Indonesia,5.9
2005,Indonesia,6.0
2005,PapuaNewGuinea,6.1
2005,Micronesia,6.6
2005,Indonesia,6.2
2005,Ecuador,6.1
2005,Ecuador,5.8
2005,Turkey,5.8
2005,Ecuador,5.9
2005,Indonesia,6.0
2005,Philippines,7.1
2005,PapuaNewGuinea,6.1
2005,France,5.8
2005,Iran,6.4
2005,Indonesia,7.1
2005,Indonesia,5.8
2005,Nicaragua,5.8
2005,Argentina,6.8
2005,Indonesia,6.2
2005,Indonesia,8.6
2005,Fiji,5.9
2005,Fiji,6.0
2005,Indonesia,6.0
2005,Indonesia,6.2
2005,China,6.3
2005,Indonesia,6.1
2005,Indonesia,5.8
2005,Indonesia,6.1
2005,Indonesia,6.2
2005,Tonga,5.9
2005,Panama,6.5
2005,Indonesia,6.7
2005,SouthGeorgiaandtheSouthSandwichIslands,6.0
2005,Indonesia,6.8
2005,Ecuador,6.3
2005,NewZealand,5.9
2005,Argentina,6.0
2005,Indonesia,6.0
2005,Indonesia,5.9
2005,Indonesia,5.8
2005,Chile,7.8
2005,UnitedStatesofAmerica,6.8
2005,Indonesia,6.6
2005,Indonesia,5.9
2005,Indonesia,5.8
2005,India,7.2
2005,NorthernMarianaIslands,6.0
2005,Panama,6.0
2005,PapuaNewGuinea,7.6
2005,Indonesia,5.8
2005,Vanuatu,6.1
2005,Peru,7.5
